Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Pitcher_R_Allowed,Pitcher_ER_Allowed,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Bottom 8,8,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Sam McKinlay,L,R,,Ball,,,000,,,
Bottom 8,8,1,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Sam McKinlay,L,R,,Ball,,,000,,,
Bottom 8,8,1,2,0,'2-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Sam McKinlay,L,R,,Ball,,,000,,,
Bottom 8,8,1,3,0,'3-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Sam McKinlay,L,R,,Called Strike,,,000,,,
Bottom 8,8,1,3,1,'3-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Sam McKinlay,L,R,,Foul,,,000,,,
Bottom 8,8,1,3,2,'3-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Sam McKinlay,L,R,,Foul,,,000,,,
Bottom 8,8,1,3,2,'3-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Charlie Towers,Sam McKinlay,L,R,,Walk,,,000,,,
Bottom 8,8,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yordan Manduley,Sam McKinlay,R,R,,Ball,,,100,,,
Bottom 8,8,1,1,0,'1-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yordan Manduley,Sam McKinlay,R,R,,Ball,,,100,,,
Bottom 8,8,1,2,0,'2-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yordan Manduley,Sam McKinlay,R,R,,Error,,,100,,,
Bottom 8,8,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,3,2,Yosvani Penalver,Eric Pettipiece,L,L,,Home Run,Fly Ball,Pull,110,,,
Bottom 8,8,1,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Eric Pettipiece,R,L,,Called Strike,,,000,,,
Bottom 8,8,1,0,1,'0-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Eric Pettipiece,R,L,,Foul,,,000,,,
Bottom 8,8,1,0,2,'0-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Yunior Ibarra,Eric Pettipiece,R,L,,Flyout,Fly Ball,Straightaway,000,,,
Bottom 8,8,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Eric Pettipiece,R,L,,Called Strike,,,000,,,
Bottom 8,8,2,0,1,'0-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Eric Pettipiece,R,L,,Swinging Strike,,,000,,,
Bottom 8,8,2,0,2,'0-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Eric Pettipiece,R,L,,Ball,,,000,,,
Bottom 8,8,2,1,2,'1-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Eric Pettipiece,R,L,,Ball,,,000,,,
Bottom 8,8,2,2,2,'2-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Eric Pettipiece,R,L,,Ball,,,000,,,
Bottom 8,8,2,3,2,'3-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,Arthur Kowara,Eric Pettipiece,R,L,,Walk,,,000,,,
Bottom 8,8,2,0,0,'0-0,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Eric Pettipiece,L,L,,Foul,,,100,,,
Bottom 8,8,2,0,1,'0-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Eric Pettipiece,L,L,,Ball,,,100,,,
Bottom 8,8,2,1,1,'1-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Eric Pettipiece,L,L,,Ball,,,100,,,
Bottom 8,8,2,2,1,'2-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Eric Pettipiece,L,L,,Ball,,,100,,,
Bottom 8,8,2,3,1,'3-1,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Eric Pettipiece,L,L,,Swinging Strike,,,100,,,
Bottom 8,8,2,3,2,'3-2,Kitchener Panthers,Chatham-Kent Brainstormers,"May 18, 2025",,,,,AJ Karosas,Eric Pettipiece,L,L,,Groundout,Ground Ball,Pull,100,,,
Top 9,9,0,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Yankiel Mauris,L,R,,Ball,,,000,,,
Top 9,9,0,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Morin,Yankiel Mauris,L,R,,Groundout,Ground Ball,Straightaway,000,,,
Top 9,9,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Mitsuki Fukuda,Yankiel Mauris,R,R,,Called Strike,,,000,,,
Top 9,9,1,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Mitsuki Fukuda,Yankiel Mauris,R,R,,Called Strike,,,000,,,
Top 9,9,1,0,2,'0-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Mitsuki Fukuda,Yankiel Mauris,R,R,,Triple,Fly Ball,Opposite Field,000,,,
Top 9,9,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Yankiel Mauris,R,R,,Called Strike,,,001,,,
Top 9,9,1,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Yankiel Mauris,R,R,,Ball,,,001,,,
Top 9,9,1,1,1,'1-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Yankiel Mauris,R,R,,Ball,,,001,,,
Top 9,9,1,2,1,'2-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Yankiel Mauris,R,R,,Called Strike,,,001,,,
Top 9,9,1,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Yankiel Mauris,R,R,,Foul,,,001,,,
Top 9,9,1,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Yankiel Mauris,R,R,,Ball,,,001,,,
Top 9,9,1,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Trent Sillett,Yankiel Mauris,R,R,,Foul,,,001,,,
Top 9,9,1,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,1,1,Trent Sillett,Yankiel Mauris,R,R,,Error,,,001,,,
Top 9,9,1,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Yankiel Mauris,R,R,,Swinging Strike,,,100,,,
Top 9,9,1,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Yankiel Mauris,R,R,,Foul,,,100,,,
Top 9,9,1,0,2,'0-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Yankiel Mauris,R,R,,Ball,,,100,,,
Top 9,9,1,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Yankiel Mauris,R,R,,Ball,,,100,,,
Top 9,9,1,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Spencer Marcus,Yankiel Mauris,R,R,,Groundout,Ground Ball,Straightaway,100,,,
Top 9,9,2,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Torrin Vaselenak,Yankiel Mauris,R,R,,Ball,,,010,,,
Top 9,9,2,1,0,'1-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Torrin Vaselenak,Yankiel Mauris,R,R,,Swinging Strike,,,010,,,
Top 9,9,2,1,1,'1-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Torrin Vaselenak,Yankiel Mauris,R,R,,Swinging Strike,,,010,,,
Top 9,9,2,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Torrin Vaselenak,Yankiel Mauris,R,R,,Ball,,,010,,,
Top 9,9,2,2,2,'2-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Torrin Vaselenak,Yankiel Mauris,R,R,,Ball,,,010,,,
Top 9,9,2,3,2,'3-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,1,0,Torrin Vaselenak,Yankiel Mauris,R,R,,Double,Fly Ball,Straightaway,010,,,
Top 9,9,2,0,0,'0-0,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Yankiel Mauris,L,R,,Called Strike,,,010,,,
Top 9,9,2,0,1,'0-1,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Yankiel Mauris,L,R,,Swinging Strike,,,010,,,
Top 9,9,2,0,2,'0-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Yankiel Mauris,L,R,,Ball,,,010,,,
Top 9,9,2,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Yankiel Mauris,L,R,,Foul,,,010,,,
Top 9,9,2,1,2,'1-2,Chatham-Kent Brainstormers,Kitchener Panthers,"May 18, 2025",,,,,Owen Constantineau,Yankiel Mauris,L,R,,Groundout,Ground Ball,Pull,010,,,
